,stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units,seasonal_year
0,DNP,M,15,STORAGE,1988-06-01,1988-5-29 00:00,1003400, ,AF,1989
1,DNP,M,15,STORAGE,1988-07-01,1988-6-28 00:00,937000, ,AF,1989
2,DNP,M,15,STORAGE,1988-08-01,1988-7-29 00:00,920351, ,AF,1989
3,DNP,M,15,STORAGE,1988-09-01,1988-8-29 00:00,930453, ,AF,1989
4,DNP,M,15,STORAGE,1988-10-01,1988-9-28 00:00,961300, ,AF,1989
5,DNP,M,15,STORAGE,1988-11-01,1988-10-29 00:00,992800, ,AF,1989
6,DNP,M,15,STORAGE,1988-12-01,1988-11-28 00:00,1023472, ,AF,1989
7,DNP,M,15,STORAGE,1989-01-01,1988-12-29 00:00,1057190, ,AF,1989
8,DNP,M,15,STORAGE,1989-02-01,1989-1-31 00:00,1098157, ,AF,1989
9,DNP,M,15,STORAGE,1989-03-01,1989-2-28 00:00,1183542, ,AF,1989
10,DNP,M,15,STORAGE,1989-04-01,1989-3-31 00:00,1175823, ,AF,1989
11,DNP,M,15,STORAGE,1989-05-01,1989-4-30 00:00,1224458, ,AF,1989
12,DNP,M,15,STORAGE,1989-06-01,1989-5-29 00:00,1280002, ,AF,1990
13,DNP,M,15,STORAGE,1989-07-01,1989-6-28 00:00,1170697, ,AF,1990
14,DNP,M,15,STORAGE,1989-08-01,1989-7-29 00:00,1086015, ,AF,1990
15,DNP,M,15,STORAGE,1989-09-01,1989-8-29 00:00,1070733, ,AF,1990
16,DNP,M,15,STORAGE,1989-10-01,1989-10-31 00:00,1102000, ,AF,1990
17,DNP,M,15,STORAGE,1989-11-01,1989-11-30 00:00,1135000, ,AF,1990
18,DNP,M,15,STORAGE,1989-12-01,1989-12-31 00:00,1167000, ,AF,1990
19,DNP,M,15,STORAGE,1990-01-01,1990-1-31 00:00,1210000, ,AF,1990
20,DNP,M,15,STORAGE,1990-02-01,1990-2-28 00:00,1262000, ,AF,1990
21,DNP,M,15,STORAGE,1990-03-01,1990-3-31 00:00,1297000, ,AF,1990
22,DNP,M,15,STORAGE,1990-04-01,1990-4-30 00:00,1289000, ,AF,1990
23,DNP,M,15,STORAGE,1990-05-01,1990-5-31 00:00,1249000, ,AF,1990
24,DNP,M,15,STORAGE,1990-06-01,1990-6-30 00:00,1221000, ,AF,1991
25,DNP,M,15,STORAGE,1990-07-01,1990-7-31 00:00,1096000, ,AF,1991
26,DNP,M,15,STORAGE,1990-08-01,1990-8-31 00:00,998100, ,AF,1991
27,DNP,M,15,STORAGE,1990-09-01,1990-9-30 00:00,992000, ,AF,1991
28,DNP,M,15,STORAGE,1990-10-01,1990-10-29 00:00,974711, ,AF,1991
29,DNP,M,15,STORAGE,1990-11-01,1990-11-28 00:00,1011123, ,AF,1991
30,DNP,M,15,STORAGE,1990-12-01,1990-12-29 00:00,1020375, ,AF,1991
31,DNP,M,15,STORAGE,1991-01-01,1991-1-31 00:00,1004988, ,AF,1991
32,DNP,M,15,STORAGE,1991-02-01,1991-2-28 00:00,993557, ,AF,1991
33,DNP,M,15,STORAGE,1991-03-01,1991-3-31 00:00,1066737, ,AF,1991
34,DNP,M,15,STORAGE,1991-04-01,1991-4-30 00:00,1085207, ,AF,1991
35,DNP,M,15,STORAGE,1991-05-01,1991-5-31 00:00,1121968, ,AF,1991
36,DNP,M,15,STORAGE,1991-06-01,1991-6-28 00:00,1134428, ,AF,1992
37,DNP,M,15,STORAGE,1991-07-01,1991-7-29 00:00,1050068, ,AF,1992
38,DNP,M,15,STORAGE,1991-08-01,1991-8-29 00:00,968734, ,AF,1992
39,DNP,M,15,STORAGE,1991-09-01,1991-9-28 00:00,946554, ,AF,1992
40,DNP,M,15,STORAGE,1991-10-01,1991-10-29 00:00,934079, ,AF,1992
41,DNP,M,15,STORAGE,1991-11-01,1991-11-28 00:00,953170, ,AF,1992
42,DNP,M,15,STORAGE,1991-12-01,1991-12-29 00:00,976959, ,AF,1992
43,DNP,M,15,STORAGE,1992-01-01,1992-1-31 00:00,1004223, ,AF,1992
44,DNP,M,15,STORAGE,1992-02-01,1992-2-29 00:00,1078757, ,AF,1992
45,DNP,M,15,STORAGE,1992-03-01,1992-3-31 00:00,1159646, ,AF,1992
46,DNP,M,15,STORAGE,1992-04-01,1992-4-30 00:00,1158799, ,AF,1992
47,DNP,M,15,STORAGE,1992-05-01,1992-5-29 00:00,1100603, ,AF,1992
48,DNP,M,15,STORAGE,1992-06-01,1992-6-28 00:00,1017285, ,AF,1993
49,DNP,M,15,STORAGE,1992-07-01,1992-7-29 00:00,911756, ,AF,1993
50,DNP,M,15,STORAGE,1992-08-01,1992-8-29 00:00,814974, ,AF,1993
51,DNP,M,15,STORAGE,1992-09-01,1992-9-28 00:00,776748, ,AF,1993
52,DNP,M,15,STORAGE,1992-10-01,1992-10-29 00:00,748700, ,AF,1993
53,DNP,M,15,STORAGE,1992-11-01,1992-11-28 00:00,758400, ,AF,1993
54,DNP,M,15,STORAGE,1992-12-01,1992-12-29 00:00,815900, ,AF,1993
55,DNP,M,15,STORAGE,1993-01-01,1993-1-31 00:00,1064000, ,AF,1993
56,DNP,M,15,STORAGE,1993-02-01,1993-2-28 00:00,1234000, ,AF,1993
57,DNP,M,15,STORAGE,1993-03-01,1993-3-31 00:00,1476000, ,AF,1993
58,DNP,M,15,STORAGE,1993-04-01,1993-4-30 00:00,1595000, ,AF,1993
59,DNP,M,15,STORAGE,1993-05-01,1993-5-29 00:00,1776000, ,AF,1993
60,DNP,M,15,STORAGE,1993-06-01,1993-6-28 00:00,1966000, ,AF,1994
61,DNP,M,15,STORAGE,1993-07-01,1993-7-29 00:00,1954000, ,AF,1994
62,DNP,M,15,STORAGE,1993-08-01,1993-8-29 00:00,1808000, ,AF,1994
63,DNP,M,15,STORAGE,1993-09-01,1993-9-28 00:00,1690000, ,AF,1994
64,DNP,M,15,STORAGE,1993-10-01,1993-10-29 00:00,1609590, ,AF,1994
65,DNP,M,15,STORAGE,1993-11-01,1993-11-28 00:00,1599851, ,AF,1994
66,DNP,M,15,STORAGE,1993-12-01,1993-12-29 00:00,1589084, ,AF,1994
67,DNP,M,15,STORAGE,1994-01-01,1994-1-31 00:00,1569842, ,AF,1994
68,DNP,M,15,STORAGE,1994-02-01,1994-2-28 00:00,1591233, ,AF,1994
69,DNP,M,15,STORAGE,1994-03-01,1994-3-31 00:00,1633586, ,AF,1994
70,DNP,M,15,STORAGE,1994-04-01,1994-4-30 00:00,1613933, ,AF,1994
71,DNP,M,15,STORAGE,1994-05-01,1994-5-29 00:00,1650103, ,AF,1994
72,DNP,M,15,STORAGE,1994-06-01,1994-6-28 00:00,1577303, ,AF,1995
73,DNP,M,15,STORAGE,1994-07-01,1994-7-29 00:00,1453063, ,AF,1995
74,DNP,M,15,STORAGE,1994-08-01,1994-8-29 00:00,1325209, ,AF,1995
75,DNP,M,15,STORAGE,1994-09-01,1994-9-28 00:00,1270912, ,AF,1995
76,DNP,M,15,STORAGE,1994-10-01,1994-10-29 00:00,1255000, ,AF,1995
77,DNP,M,15,STORAGE,1994-11-01,1994-11-28 00:00,1318000, ,AF,1995
78,DNP,M,15,STORAGE,1994-12-01,1994-12-29 00:00,1412000, ,AF,1995
79,DNP,M,15,STORAGE,1995-01-01,1995-1-31 00:00,1671000, ,AF,1995
80,DNP,M,15,STORAGE,1995-02-01,1995-2-28 00:00,1622000, ,AF,1995
81,DNP,M,15,STORAGE,1995-03-01,1995-3-31 00:00,1812000, ,AF,1995
82,DNP,M,15,STORAGE,1995-04-01,1995-4-30 00:00,1674000, ,AF,1995
83,DNP,M,15,STORAGE,1995-05-01,1995-5-29 00:00,1731000, ,AF,1995
84,DNP,M,15,STORAGE,1995-06-01,1995-6-28 00:00,1810000, ,AF,1996
85,DNP,M,15,STORAGE,1995-07-01,1995-7-29 00:00,2024000, ,AF,1996
86,DNP,M,15,STORAGE,1995-08-01,1995-8-29 00:00,1947000, ,AF,1996
87,DNP,M,15,STORAGE,1995-09-01,1995-9-28 00:00,1772000, ,AF,1996
88,DNP,M,15,STORAGE,1995-10-01,1995-10-29 00:00,1624000, ,AF,1996
89,DNP,M,15,STORAGE,1995-11-01,1995-11-28 00:00,1607000, ,AF,1996
90,DNP,M,15,STORAGE,1995-12-01,1995-12-29 00:00,1633000, ,AF,1996
91,DNP,M,15,STORAGE,1996-01-01,1996-1-31 00:00,1691000, ,AF,1996
92,DNP,M,15,STORAGE,1996-02-01,1996-2-29 00:00,1735000, ,AF,1996
93,DNP,M,15,STORAGE,1996-03-01,1996-3-31 00:00,1703000, ,AF,1996
94,DNP,M,15,STORAGE,1996-04-01,1996-4-30 00:00,1724000, ,AF,1996
95,DNP,M,15,STORAGE,1996-05-01,1996-5-29 00:00,1849000, ,AF,1996
96,DNP,M,15,STORAGE,1996-06-01,1996-6-28 00:00,1960000, ,AF,1997
97,DNP,M,15,STORAGE,1996-07-01,1996-7-29 00:00,1875000, ,AF,1997
98,DNP,M,15,STORAGE,1996-08-01,1996-8-1 00:00,1749000, ,AF,1997
99,DNP,M,15,STORAGE,1996-09-01,1996-9-1 00:00,1690000, ,AF,1997
100,DNP,M,15,STORAGE,1996-10-01,1996-10-1 00:00,1624829, ,AF,1997
101,DNP,M,15,STORAGE,1996-11-01,1996-11-1 00:00,1677941, ,AF,1997
102,DNP,M,15,STORAGE,1996-12-01,1996-12-1 00:00,1799808, ,AF,1997
103,DNP,M,15,STORAGE,1997-01-01,1997-1-1 00:00,1880262, ,AF,1997
104,DNP,M,15,STORAGE,1997-02-01,1997-2-1 00:00,1633586, ,AF,1997
105,DNP,M,15,STORAGE,1997-03-01,1997-3-1 00:00,1594960, ,AF,1997
106,DNP,M,15,STORAGE,1997-04-01,1997-4-1 00:00,1625924, ,AF,1997
107,DNP,M,15,STORAGE,1997-05-01,1997-5-1 00:00,1763500, ,AF,1997
108,DNP,M,15,STORAGE,1997-06-01,1997-6-1 00:00,1864438, ,AF,1998
109,DNP,M,15,STORAGE,1997-07-01,1997-7-1 00:00,1744978, ,AF,1998
110,DNP,M,15,STORAGE,1997-08-01,1997-8-1 00:00,1633568, ,AF,1998
111,DNP,M,15,STORAGE,1997-09-01,1997-9-1 00:00,1588010, ,AF,1998
112,DNP,M,15,STORAGE,1997-10-01,1997-10-1 00:00,1550780, ,AF,1998
113,DNP,M,15,STORAGE,1997-11-01,1997-11-1 00:00,1536076, ,AF,1998
114,DNP,M,15,STORAGE,1997-12-01,1997-12-1 00:00,1542365, ,AF,1998
115,DNP,M,15,STORAGE,1998-01-01,1998-1-1 00:00,1618284, ,AF,1998
116,DNP,M,15,STORAGE,1998-02-01,1998-2-1 00:00,1677941, ,AF,1998
117,DNP,M,15,STORAGE,1998-03-01,1998-3-1 00:00,1667862, ,AF,1998
118,DNP,M,15,STORAGE,1998-04-01,1998-4-1 00:00,1625922, ,AF,1998
119,DNP,M,15,STORAGE,1998-05-01,1998-5-1 00:00,1695925, ,AF,1998
120,DNP,M,15,STORAGE,1998-06-01,1998-6-1 00:00,1919682, ,AF,1999
121,DNP,M,15,STORAGE,1998-07-01,1998-7-1 00:00,2017109, ,AF,1999
122,DNP,M,15,STORAGE,1998-08-01,1998-8-1 00:00,1864438, ,AF,1999
123,DNP,M,15,STORAGE,1998-09-01,1998-9-1 00:00,1714055, ,AF,1999
124,DNP,M,15,STORAGE,1998-10-01,1998-10-1 00:00,1632490, ,AF,1999
125,DNP,M,15,STORAGE,1998-11-01,1998-11-1 00:00,1653422, ,AF,1999
126,DNP,M,15,STORAGE,1998-12-01,1998-12-1 00:00,1641584, ,AF,1999
127,DNP,M,15,STORAGE,1999-01-01,1999-1-1 00:00,1656746, ,AF,1999
128,DNP,M,15,STORAGE,1999-02-01,1999-2-1 00:00,1664521, ,AF,1999
129,DNP,M,15,STORAGE,1999-03-01,1999-3-1 00:00,1644584, ,AF,1999
130,DNP,M,15,STORAGE,1999-04-01,1999-4-1 00:00,1656746, ,AF,1999
131,DNP,M,15,STORAGE,1999-05-01,1999-5-1 00:00,1795091, ,AF,1999
132,DNP,M,15,STORAGE,1999-06-01,1999-6-1 00:00,1958457, ,AF,2000
133,DNP,M,15,STORAGE,1999-07-01,1999-7-1 00:00,1860800, ,AF,2000
134,DNP,M,15,STORAGE,1999-08-01,1999-8-1 00:00,1717470, ,AF,2000
135,DNP,M,15,STORAGE,1999-09-01,1999-9-1 00:00,1636830, ,AF,2000
136,DNP,M,15,STORAGE,1999-10-01,1999-10-1 00:00,1579000,r,AF,2000
137,DNP,M,15,STORAGE,1999-11-01,1999-11-1 00:00,1559000,r,AF,2000
138,DNP,M,15,STORAGE,1999-12-01,1999-12-1 00:00,1529000,r,AF,2000
139,DNP,M,15,STORAGE,2000-01-01,2000-1-1 00:00,1590000,r,AF,2000
140,DNP,M,15,STORAGE,2000-02-01,2000-2-1 00:00,1735000,r,AF,2000
141,DNP,M,15,STORAGE,2000-03-01,2000-3-1 00:00,1704000,r,AF,2000
142,DNP,M,15,STORAGE,2000-04-01,2000-4-1 00:00,1774000,r,AF,2000
143,DNP,M,15,STORAGE,2000-05-01,2000-5-1 00:00,1910000,r,AF,2000
144,DNP,M,15,STORAGE,2000-06-01,2000-6-1 00:00,1992000,r,AF,2001
145,DNP,M,15,STORAGE,2000-07-01,2000-7-1 00:00,1881000,r,AF,2001
146,DNP,M,15,STORAGE,2000-08-01,2000-8-1 00:00,1748000,r,AF,2001
147,DNP,M,15,STORAGE,2000-09-01,2000-9-1 00:00,1691000,r,AF,2001
148,DNP,M,15,STORAGE,2000-10-01,2000-10-1 00:00,1655000,r,AF,2001
149,DNP,M,15,STORAGE,2000-11-01,2000-11-1 00:00,1643000,r,AF,2001
150,DNP,M,15,STORAGE,2000-12-01,2000-12-1 00:00,1631000,r,AF,2001
151,DNP,M,15,STORAGE,2001-01-01,2001-1-1 00:00,1643000,r,AF,2001
152,DNP,M,15,STORAGE,2001-02-01,2001-2-1 00:00,1651000,r,AF,2001
153,DNP,M,15,STORAGE,2001-03-01,2001-3-1 00:00,1679000,r,AF,2001
154,DNP,M,15,STORAGE,2001-04-01,2001-4-1 00:00,1673000,r,AF,2001
155,DNP,M,15,STORAGE,2001-05-01,2001-5-1 00:00,1650000,r,AF,2001
156,DNP,M,15,STORAGE,2001-06-01,2001-6-1 00:00,1528000,r,AF,2002
157,DNP,M,15,STORAGE,2001-07-01,2001-7-1 00:00,1384000,r,AF,2002
158,DNP,M,15,STORAGE,2001-08-01,2001-8-1 00:00,1267000,r,AF,2002
159,DNP,M,15,STORAGE,2001-09-01,2001-9-1 00:00,1198000,r,AF,2002
160,DNP,M,15,STORAGE,2001-10-01,2001-10-1 00:00,1146000,r,AF,2002
161,DNP,M,15,STORAGE,2001-11-01,2001-11-1 00:00,1152882, ,AF,2002
162,DNP,M,15,STORAGE,2001-12-01,2001-12-1 00:00,1260000,r,AF,2002
163,DNP,M,15,STORAGE,2002-01-01,2002-1-1 00:00,1396748, ,AF,2002
164,DNP,M,15,STORAGE,2002-02-01,2002-2-1 00:00,1471223, ,AF,2002
165,DNP,M,15,STORAGE,2002-03-01,2002-3-1 00:00,1527000,r,AF,2002
166,DNP,M,15,STORAGE,2002-04-01,2002-4-1 00:00,1538170, ,AF,2002
167,DNP,M,15,STORAGE,2002-05-01,2002-5-1 00:00,1573036, ,AF,2002
168,DNP,M,15,STORAGE,2002-06-01,2002-6-1 00:00,1566000,r,AF,2003
169,DNP,M,15,STORAGE,2002-07-01,2002-7-1 00:00,1425187, ,AF,2003
170,DNP,M,15,STORAGE,2002-08-01,2002-8-1 00:00,1315000,r,AF,2003
171,DNP,M,15,STORAGE,2002-09-01,2002-9-1 00:00,1254000,r,AF,2003
172,DNP,M,15,STORAGE,2002-10-01,2002-10-1 00:00,1214788, ,AF,2003
173,DNP,M,15,STORAGE,2002-11-01,2002-11-1 00:00,1246628, ,AF,2003
174,DNP,M,15,STORAGE,2002-12-01,2002-12-1 00:00,1299230, ,AF,2003
175,DNP,M,15,STORAGE,2003-01-01,2003-1-1 00:00,1374504, ,AF,2003
176,DNP,M,15,STORAGE,2003-02-01,2003-2-1 00:00,1414349, ,AF,2003
177,DNP,M,15,STORAGE,2003-03-01,2003-3-1 00:00,1434000,e,AF,2003
178,DNP,M,15,STORAGE,2003-04-01,2003-4-1 00:00,1510000,r,AF,2003
179,DNP,M,15,STORAGE,2003-05-01,2003-5-1 00:00,1675000,r,AF,2003
180,DNP,M,15,STORAGE,2003-06-01,2003-6-1 00:00,1842697, ,AF,2004
181,DNP,M,15,STORAGE,2003-07-01,2003-7-1 00:00,1698184, ,AF,2004
182,DNP,M,15,STORAGE,2003-08-01,2003-8-1 00:00,1571971, ,AF,2004
183,DNP,M,15,STORAGE,2003-09-01,2003-9-1 00:00,1515000,r,AF,2004
184,DNP,M,15,STORAGE,2003-10-01,2003-10-1 00:00,1441066, ,AF,2004
185,DNP,M,15,STORAGE,2003-11-01,2003-11-1 00:00,1445000,e,AF,2004
186,DNP,M,15,STORAGE,2003-12-01,2003-12-1 00:00,1480000,r,AF,2004
187,DNP,M,15,STORAGE,2004-01-01,2004-1-1 00:00,1538170, ,AF,2004
188,DNP,M,15,STORAGE,2004-02-01,2004-2-1 00:00,1619000,r,AF,2004
189,DNP,M,15,STORAGE,2004-03-01,2004-3-1 00:00,1680000,r,AF,2004
190,DNP,M,15,STORAGE,2004-04-01,2004-4-1 00:00,1687000,r,AF,2004
191,DNP,M,15,STORAGE,2004-05-01,2004-5-1 00:00,1697054, ,AF,2004
192,DNP,M,15,STORAGE,2004-06-01,2004-6-1 00:00,1677941, ,AF,2005
193,DNP,M,15,STORAGE,2004-07-01,2004-7-1 00:00,1525000, ,AF,2005
194,DNP,M,15,STORAGE,2004-08-01,2004-8-1 00:00,1396748, ,AF,2005
195,DNP,M,15,STORAGE,2004-09-01,2004-9-1 00:00,1331765, ,AF,2005
196,DNP,M,15,STORAGE,2004-10-01,2004-10-1 00:00,1291000,r,AF,2005
197,DNP,M,15,STORAGE,2004-11-01,2004-11-1 00:00,1323000,r,AF,2005
198,DNP,M,15,STORAGE,2004-12-01,2004-12-1 00:00,1379000,r,AF,2005
199,DNP,M,15,STORAGE,2005-01-01,2005-1-1 00:00,1572000,r,AF,2005
200,DNP,M,15,STORAGE,2005-02-01,2005-2-1 00:00,1659000,r,AF,2005
201,DNP,M,15,STORAGE,2005-03-01,2005-3-1 00:00,1703000,r,AF,2005
202,DNP,M,15,STORAGE,2005-04-01,2005-4-1 00:00,1638000,r,AF,2005
203,DNP,M,15,STORAGE,2005-05-01,2005-5-1 00:00,1901000,r,AF,2005
204,DNP,M,15,STORAGE,2005-06-01,2005-6-1 00:00,2007000,r,AF,2006
205,DNP,M,15,STORAGE,2005-07-01,2005-7-1 00:00,1943000,r,AF,2006
206,DNP,M,15,STORAGE,2005-08-01,2005-8-1 00:00,1767000,r,AF,2006
207,DNP,M,15,STORAGE,2005-09-01,2005-9-1 00:00,1676000,r,AF,2006
208,DNP,M,15,STORAGE,2005-10-01,2005-10-1 00:00,1635000,r,AF,2006
209,DNP,M,15,STORAGE,2005-11-01,2005-11-1 00:00,1620000,r,AF,2006
210,DNP,M,15,STORAGE,2005-12-01,2005-12-1 00:00,1707000,r,AF,2006
211,DNP,M,15,STORAGE,2006-01-01,2006-1-1 00:00,1664000,r,AF,2006
212,DNP,M,15,STORAGE,2006-02-01,2006-2-1 00:00,1647000,r,AF,2006
213,DNP,M,15,STORAGE,2006-03-01,2006-3-1 00:00,1696000,r,AF,2006
214,DNP,M,15,STORAGE,2006-04-01,2006-4-1 00:00,1829000,r,AF,2006
215,DNP,M,15,STORAGE,2006-05-01,2006-5-1 00:00,1882000,r,AF,2006
216,DNP,M,15,STORAGE,2006-06-01,2006-6-1 00:00,2003000,r,AF,2007
217,DNP,M,15,STORAGE,2006-07-01,2006-7-1 00:00,1934620, ,AF,2007
218,DNP,M,15,STORAGE,2006-08-01,2006-8-1 00:00,1770484, ,AF,2007
219,DNP,M,15,STORAGE,2006-09-01,2006-9-1 00:00,1667000,r,AF,2007
220,DNP,M,15,STORAGE,2006-10-01,2006-10-1 00:00,1611760,r,AF,2007
221,DNP,M,15,STORAGE,2006-11-01,2006-11-1 00:00,1597000,r,AF,2007
222,DNP,M,15,STORAGE,2006-12-01,2006-12-1 00:00,1599851, ,AF,2007
223,DNP,M,15,STORAGE,2007-01-01,2007-1-1 00:00,1607000,r,AF,2007
224,DNP,M,15,STORAGE,2007-02-01,2007-2-1 00:00,1644000,r,AF,2007
225,DNP,M,15,STORAGE,2007-03-01,2007-3-1 00:00,1641278, ,AF,2007
226,DNP,M,15,STORAGE,2007-04-01,2007-4-1 00:00,1609590, ,AF,2007
227,DNP,M,15,STORAGE,2007-05-01,2007-5-1 00:00,1611760, ,AF,2007
228,DNP,M,15,STORAGE,2007-06-01,2007-6-1 00:00,1524598, ,AF,2008
229,DNP,M,15,STORAGE,2007-07-01,2007-7-1 00:00,1400645, ,AF,2008
230,DNP,M,15,STORAGE,2007-08-01,2007-8-1 00:00,1301072, ,AF,2008
231,DNP,M,15,STORAGE,2007-09-01,2007-9-1 00:00,1266000,r,AF,2008
232,DNP,M,15,STORAGE,2007-10-01,2007-10-1 00:00,1239501, ,AF,2008
233,DNP,M,15,STORAGE,2007-11-01,2007-11-1 00:00,1221812, ,AF,2008
234,DNP,M,15,STORAGE,2007-12-01,2007-12-1 00:00,1221812, ,AF,2008
235,DNP,M,15,STORAGE,2008-01-01,2008-1-1 00:00,1290962, ,AF,2008
236,DNP,M,15,STORAGE,2008-02-01,2008-2-1 00:00,1367788, ,AF,2008
237,DNP,M,15,STORAGE,2008-03-01,2008-3-1 00:00,1363961, ,AF,2008
238,DNP,M,15,STORAGE,2008-04-01,2008-4-1 00:00,1385108, ,AF,2008
239,DNP,M,15,STORAGE,2008-05-01,2008-5-1 00:00,1344952, ,AF,2008
240,DNP,M,15,STORAGE,2008-06-01,2008-6-1 00:00,1347790, ,AF,2009
241,DNP,M,15,STORAGE,2008-07-01,2008-7-1 00:00,1223572, ,AF,2009
242,DNP,M,15,STORAGE,2008-08-01,2008-8-1 00:00,1110427, ,AF,2009
243,DNP,M,15,STORAGE,2008-09-01,2008-9-1 00:00,1053229, ,AF,2009
244,DNP,M,15,STORAGE,2008-10-01,2008-10-1 00:00,1026576, ,AF,2009
245,DNP,M,15,STORAGE,2008-11-01,2008-11-1 00:00,1035928, ,AF,2009
246,DNP,M,15,STORAGE,2008-12-01,2008-12-1 00:00,1045000, ,AF,2009
247,DNP,M,15,STORAGE,2009-01-01,2009-1-1 00:00,1098972, ,AF,2009
248,DNP,M,15,STORAGE,2009-02-01,2009-2-1 00:00,1199959, ,AF,2009
249,DNP,M,15,STORAGE,2009-03-01,2009-3-1 00:00,1346844, ,AF,2009
250,DNP,M,15,STORAGE,2009-04-01,2009-4-1 00:00,1419267, ,AF,2009
251,DNP,M,15,STORAGE,2009-05-01,2009-5-1 00:00,1716331, ,AF,2009
252,DNP,M,15,STORAGE,2009-06-01,2009-6-1 00:00,1761177, ,AF,2010
253,DNP,M,15,STORAGE,2009-07-01,2009-7-1 00:00,1629000,r,AF,2010
254,DNP,M,15,STORAGE,2009-08-01,2009-8-1 00:00,1513185, ,AF,2010
255,DNP,M,15,STORAGE,2009-09-01,2009-9-1 00:00,1443060, ,AF,2010
256,DNP,M,15,STORAGE,2009-10-01,2009-10-1 00:00,1413366, ,AF,2010
257,DNP,M,15,STORAGE,2009-11-01,2009-11-1 00:00,1406506, ,AF,2010
258,DNP,M,15,STORAGE,2009-12-01,2009-12-1 00:00,1427165, ,AF,2010
259,DNP,M,15,STORAGE,2010-01-01,2010-1-1 00:00,1490556, ,AF,2010
260,DNP,M,15,STORAGE,2010-02-01,2010-2-1 00:00,1552889, ,AF,2010
261,DNP,M,15,STORAGE,2010-03-01,2010-3-1 00:00,1645686, ,AF,2010
262,DNP,M,15,STORAGE,2010-04-01,2010-4-1 00:00,1744978, ,AF,2010
263,DNP,M,15,STORAGE,2010-05-01,2010-5-1 00:00,1902345, ,AF,2010
264,DNP,M,15,STORAGE,2010-06-01,2010-6-1 00:00,2009383, ,AF,2011
265,DNP,M,15,STORAGE,2010-07-01,2010-7-1 00:00,1903600, ,AF,2011
266,DNP,M,15,STORAGE,2010-08-01,2010-8-1 00:00,1755379, ,AF,2011
267,DNP,M,15,STORAGE,2010-09-01,2010-9-1 00:00,1660075, ,AF,2011
268,DNP,M,15,STORAGE,2010-10-01,2010-10-1 00:00,1643481, ,AF,2011
269,DNP,M,15,STORAGE,2010-11-01,2010-11-1 00:00,1665634, ,AF,2011
270,DNP,M,15,STORAGE,2010-12-01,2010-12-1 00:00,1716331, ,AF,2011
271,DNP,M,15,STORAGE,2011-01-01,2011-1-1 00:00,1624829, ,AF,2011
272,DNP,M,15,STORAGE,2011-02-01,2011-2-1 00:00,1639078, ,AF,2011
273,DNP,M,15,STORAGE,2011-03-01,2011-3-1 00:00,1726603, ,AF,2011
274,DNP,M,15,STORAGE,2011-04-01,2011-4-1 00:00,1583721, ,AF,2011
275,DNP,M,15,STORAGE,2011-05-01,2011-5-1 00:00,1722032, ,AF,2011
276,DNP,M,15,STORAGE,2011-06-01,2011-6-1 00:00,1917201, ,AF,2012
277,DNP,M,15,STORAGE,2011-07-01,2011-7-1 00:00,2015820, ,AF,2012
278,DNP,M,15,STORAGE,2011-08-01,2011-8-1 00:00,1780998, ,AF,2012
279,DNP,M,15,STORAGE,2011-09-01,2011-9-1 00:00,1632490, ,AF,2012
280,DNP,M,15,STORAGE,2011-10-01,2011-10-1 00:00,1581579, ,AF,2012
281,DNP,M,15,STORAGE,2011-11-01,2011-11-1 00:00,1579440, ,AF,2012
282,DNP,M,15,STORAGE,2011-12-01,2011-12-1 00:00,1576236, ,AF,2012
283,DNP,M,15,STORAGE,2012-01-01,2012-1-1 00:00,1525639, ,AF,2012
284,DNP,M,15,STORAGE,2012-02-01,2012-2-1 00:00,1514220, ,AF,2012
285,DNP,M,15,STORAGE,2012-03-01,2012-3-1 00:00,1522518, ,AF,2012
286,DNP,M,15,STORAGE,2012-04-01,2012-4-1 00:00,1652315, ,AF,2012
287,DNP,M,15,STORAGE,2012-05-01,2012-5-1 00:00,1672350, ,AF,2012
288,DNP,M,15,STORAGE,2012-06-01,2012-6-1 00:00,1577303, ,AF,2013
289,DNP,M,15,STORAGE,2012-07-01,2012-7-1 00:00,1430135, ,AF,2013
290,DNP,M,15,STORAGE,2012-08-01,2012-8-1 00:00,1301995, ,AF,2013
291,DNP,M,15,STORAGE,2012-09-01,2012-9-1 00:00,1223572, ,AF,2013
292,DNP,M,15,STORAGE,2012-10-01,2012-10-1 00:00,1183542, ,AF,2013
293,DNP,M,15,STORAGE,2012-11-01,2012-11-1 00:00,1189871, ,AF,2013
294,DNP,M,15,STORAGE,2012-12-01,2012-12-1 00:00,1327080, ,AF,2013
295,DNP,M,15,STORAGE,2013-01-01,2013-1-1 00:00,1372582, ,AF,2013
296,DNP,M,15,STORAGE,2013-02-01,2013-2-1 00:00,1398696, ,AF,2013
297,DNP,M,15,STORAGE,2013-03-01,2013-3-1 00:00,1408463, ,AF,2013
298,DNP,M,15,STORAGE,2013-04-01,2013-4-1 00:00,1471223, ,AF,2013
299,DNP,M,15,STORAGE,2013-05-01,2013-5-1 00:00,1473223, ,AF,2013
300,DNP,M,15,STORAGE,2013-06-01,2013-6-1 00:00,1389949, ,AF,2014
301,DNP,M,15,STORAGE,2013-07-01,2013-7-1 00:00,1252889, ,AF,2014
302,DNP,M,15,STORAGE,2013-08-01,2013-8-1 00:00,1135262, ,AF,2014
